weather_date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,weather_condition
2021-02-06,3,4.2,-4.9,0.0,28.3,Overcast
2021-02-07,75,0.2,-4.6,7.7,23.7,Heavy snow fall
2021-02-08,3,-3.3,-10.8,0.0,21.9,Overcast
2021-02-09,73,1.0,-9.8,2.0,17.5,Moderate snow fall
2021-02-10,71,0.2,-9.1,0.1,12.3,Slight snow fall
2021-02-11,73,0.4,-4.9,4.5,15.9,Moderate snow fall
2021-02-12,3,-2.6,-11.5,0.0,14.5,Overcast
2021-02-13,71,-2.6,-7.4,1.3,18.8,Slight snow fall
2021-02-14,51,2.5,-2.6,0.5,15.5,Light drizzle
2021-02-15,51,0.6,-2.5,1.3,18.3,Light drizzle
2021-02-16,65,8.6,-0.6,31.3,26.1,Heavy rain
2021-02-17,3,-1.0,-6.7,0.0,22.7,Overcast
2021-02-18,75,-2.3,-5.1,13.2,20.8,Heavy snow fall
2021-02-19,73,-0.3,-3.3,5.4,18.0,Moderate snow fall
2021-02-20,3,0.1,-5.3,0.0,18.8,Overcast
2021-02-21,3,0.6,-8.3,0.0,15.3,Overcast
2021-02-22,75,2.6,-7.6,13.9,24.2,Heavy snow fall
2021-02-23,51,5.9,-1.5,0.6,21.7,Light drizzle
2021-02-24,3,11.2,-0.8,0.0,23.2,Overcast
2021-02-25,3,8.2,-1.1,0.0,26.3,Overcast
2021-02-26,3,6.3,-3.0,0.0,16.0,Overcast
2021-02-27,61,12.0,1.9,11.5,19.6,Slight rain
2021-02-28,61,8.0,0.5,5.2,19.3,Slight rain
2021-03-01,55,9.1,1.9,7.7,38.8,Dense drizzle
2021-03-02,1,0.3,-6.9,0.0,34.7,Mainly clear
2021-03-03,2,10.9,-2.8,0.0,21.7,Partly cloudy
2021-03-04,3,5.9,-2.5,0.0,33.6,Overcast
2021-03-05,0,2.3,-6.3,0.0,30.3,Clear sky
2021-03-06,3,1.6,-4.8,0.0,24.7,Overcast
2021-03-07,2,4.7,-4.9,0.0,16.6,Partly cloudy
2021-03-08,3,6.2,-6.3,0.0,14.6,Overcast
2021-03-09,3,16.2,0.4,0.0,22.7,Overcast
2021-03-10,3,10.6,-0.9,0.0,20.2,Overcast
2021-03-11,3,20.2,2.8,0.0,18.0,Overcast
2021-03-12,51,19.0,9.9,0.1,26.1,Light drizzle
2021-03-13,0,9.7,-1.3,0.0,30.9,Clear sky
2021-03-14,3,10.4,-0.4,0.0,40.5,Overcast
2021-03-15,3,3.0,-5.8,0.0,33.6,Overcast
2021-03-16,71,2.7,-3.7,0.1,15.3,Slight snow fall
2021-03-17,3,8.0,0.4,0.0,13.4,Overcast
2021-03-18,63,7.7,4.2,17.7,28.0,Moderate rain
2021-03-19,73,5.8,-2.2,3.6,35.6,Moderate snow fall
2021-03-20,0,12.8,-3.5,0.0,14.8,Clear sky
2021-03-21,1,15.2,-0.3,0.0,13.3,Mainly clear
2021-03-22,0,13.4,-0.8,0.0,14.7,Clear sky
2021-03-23,3,16.3,1.6,0.0,13.2,Overcast
2021-03-24,65,13.4,4.2,29.7,18.1,Heavy rain
2021-03-25,53,19.7,9.0,1.8,17.4,Moderate drizzle
2021-03-26,55,25.9,9.9,1.9,41.1,Dense drizzle
2021-03-27,3,17.8,6.8,0.0,23.2,Overcast
2021-03-28,63,19.2,8.0,16.7,31.6,Moderate rain
2021-03-29,3,11.8,4.2,0.0,36.5,Overcast
2021-03-30,3,12.8,0.8,0.0,29.4,Overcast
2021-03-31,61,17.0,7.6,13.4,28.3,Slight rain
2021-04-01,63,11.4,3.2,6.8,29.9,Moderate rain
2021-04-02,3,3.8,-3.2,0.0,27.0,Overcast
2021-04-03,3,11.1,-2.0,0.0,17.1,Overcast
2021-04-04,3,16.0,3.8,0.0,19.1,Overcast
2021-04-05,2,18.3,5.9,0.0,27.7,Partly cloudy
2021-04-06,1,18.5,5.2,0.0,22.4,Mainly clear
2021-04-07,55,20.1,6.8,1.2,16.4,Dense drizzle
2021-04-08,3,18.0,5.3,0.0,18.6,Overcast
2021-04-09,3,12.4,5.8,0.0,15.6,Overcast
2021-04-10,53,16.6,8.1,1.3,14.8,Moderate drizzle
2021-04-11,63,14.8,8.9,27.7,23.6,Moderate rain
2021-04-12,61,9.2,6.9,12.7,22.8,Slight rain
2021-04-13,61,18.6,6.1,4.7,13.8,Slight rain
2021-04-14,3,20.2,5.9,0.0,20.6,Overcast
2021-04-15,63,13.1,7.9,15.0,18.8,Moderate rain
2021-04-16,53,12.4,3.8,1.9,25.5,Moderate drizzle
2021-04-17,51,12.2,5.2,0.3,18.9,Light drizzle
2021-04-18,3,15.6,5.6,0.0,14.2,Overcast
2021-04-19,3,17.1,5.9,0.0,16.2,Overcast
2021-04-20,3,21.8,6.6,0.0,26.8,Overcast
2021-04-21,61,18.5,4.2,2.2,31.1,Slight rain
2021-04-22,3,8.3,1.5,0.0,34.7,Overcast
2021-04-23,3,15.8,2.2,0.0,30.1,Overcast
2021-04-24,3,20.2,5.3,0.0,29.0,Overcast
2021-04-25,63,16.9,8.7,13.0,19.7,Moderate rain
2021-04-26,2,14.1,3.8,0.0,28.4,Partly cloudy
2021-04-27,71,14.8,4.1,0.6,16.4,Slight snow fall
2021-04-28,3,27.2,8.3,0.0,17.6,Overcast
2021-04-29,55,23.0,12.7,2.9,27.2,Dense drizzle
2021-04-30,51,19.8,8.0,0.4,40.0,Light drizzle
2021-05-01,3,17.6,5.2,0.0,33.0,Overcast
2021-05-02,3,26.5,11.4,0.0,24.1,Overcast
2021-05-03,61,16.4,11.8,6.2,14.7,Slight rain
2021-05-04,63,22.5,11.4,10.9,22.8,Moderate rain
2021-05-05,61,15.6,11.0,9.2,22.7,Slight rain
2021-05-06,3,17.5,8.9,0.0,23.6,Overcast
2021-05-07,3,16.7,8.0,0.0,16.8,Overcast
2021-05-08,55,11.7,7.9,2.7,20.1,Dense drizzle
2021-05-09,61,17.0,5.9,8.3,20.4,Slight rain
2021-05-10,53,15.3,8.3,2.9,20.3,Moderate drizzle
2021-05-11,51,17.0,8.2,0.3,27.0,Light drizzle
2021-05-12,2,18.1,6.1,0.0,20.3,Partly cloudy
2021-05-13,2,19.5,7.6,0.0,16.6,Partly cloudy
2021-05-14,1,22.2,7.7,0.0,15.8,Mainly clear
2021-05-15,3,22.9,8.5,0.0,13.3,Overcast
2021-05-16,3,22.0,10.3,0.0,22.3,Overcast
2021-05-17,3,23.1,9.8,0.0,19.0,Overcast
2021-05-18,3,26.7,11.3,0.0,14.8,Overcast
2021-05-19,3,28.9,13.2,0.0,19.1,Overcast
2021-05-20,3,21.8,12.6,0.0,20.2,Overcast
2021-05-21,3,23.2,11.9,0.0,19.7,Overcast
2021-05-22,3,31.0,17.0,0.0,21.4,Overcast
2021-05-23,3,31.8,19.8,0.0,28.1,Overcast
2021-05-24,3,19.2,14.0,0.0,22.7,Overcast
2021-05-25,3,21.8,13.4,0.0,26.0,Overcast
2021-05-26,61,29.5,17.6,1.8,25.3,Slight rain
2021-05-27,61,28.0,18.8,2.6,21.4,Slight rain
2021-05-28,63,19.1,10.6,25.5,26.8,Moderate rain
2021-05-29,63,11.3,8.6,28.1,32.4,Moderate rain
2021-05-30,61,11.8,8.6,14.1,30.3,Slight rain
2021-05-31,51,20.7,9.6,0.8,21.4,Light drizzle
2021-06-01,3,24.0,9.8,0.0,18.4,Overcast
2021-06-02,3,21.9,12.8,0.0,17.0,Overcast
2021-06-03,63,22.6,13.4,13.8,13.0,Moderate rain
2021-06-04,61,25.6,17.9,5.1,17.1,Slight rain
2021-06-05,2,31.8,17.4,0.0,21.3,Partly cloudy
2021-06-06,1,31.6,20.4,0.0,16.3,Mainly clear
2021-06-07,51,30.5,21.0,0.3,17.0,Light drizzle
2021-06-08,61,30.4,22.0,5.8,16.3,Slight rain
2021-06-09,53,30.6,21.6,1.4,11.6,Moderate drizzle
2021-06-10,51,26.7,17.1,0.2,23.7,Light drizzle
2021-06-11,51,21.0,15.6,0.5,14.9,Light drizzle
2021-06-12,51,21.5,16.3,0.4,15.2,Light drizzle
2021-06-13,51,23.8,14.9,0.1,19.1,Light drizzle
2021-06-14,63,21.5,17.8,17.8,22.4,Moderate rain
2021-06-15,53,25.6,17.5,0.6,17.9,Moderate drizzle
2021-06-16,2,23.5,15.5,0.0,20.5,Partly cloudy
2021-06-17,3,24.2,12.6,0.0,13.6,Overcast
2021-06-18,3,27.7,13.6,0.0,20.5,Overcast
2021-06-19,53,32.5,19.7,2.0,22.9,Moderate drizzle
2021-06-20,51,29.4,17.5,0.3,21.6,Light drizzle
2021-06-21,51,28.0,21.8,0.5,27.3,Light drizzle
2021-06-22,63,24.7,15.4,8.8,24.3,Moderate rain
2021-06-23,3,23.4,12.6,0.0,17.3,Overcast
2021-06-24,3,23.0,13.8,0.0,20.8,Overcast
2021-06-25,3,24.4,16.0,0.0,22.8,Overcast
2021-06-26,53,26.5,18.8,1.8,25.3,Moderate drizzle
2021-06-27,51,29.5,22.3,0.5,19.6,Light drizzle
2021-06-28,3,32.8,23.1,0.0,23.1,Overcast
2021-06-29,1,33.7,24.2,0.0,23.1,Mainly clear
2021-06-30,2,35.6,25.1,0.0,19.0,Partly cloudy
2021-07-01,65,28.8,22.0,22.9,13.6,Heavy rain
2021-07-02,63,24.6,20.1,28.0,10.2,Moderate rain
2021-07-03,63,19.7,16.8,16.7,27.1,Moderate rain
2021-07-04,51,25.2,15.9,1.7,12.0,Light drizzle
2021-07-05,51,26.5,18.2,0.2,22.5,Light drizzle
2021-07-06,51,33.5,22.1,0.6,29.8,Light drizzle
2021-07-07,55,32.0,22.2,1.0,19.5,Dense drizzle
2021-07-08,63,28.1,21.6,12.2,23.9,Moderate rain
2021-07-09,65,30.2,22.0,37.2,33.6,Heavy rain
2021-07-10,51,26.0,21.0,1.0,15.5,Light drizzle
2021-07-11,53,24.9,20.1,2.5,17.3,Moderate drizzle
2021-07-12,65,28.6,22.5,16.2,13.1,Heavy rain
2021-07-13,53,26.0,21.3,1.8,13.8,Moderate drizzle
2021-07-14,53,30.8,21.8,1.3,14.9,Moderate drizzle
2021-07-15,51,29.5,21.4,0.1,15.0,Light drizzle
2021-07-16,51,32.6,23.5,0.4,13.1,Light drizzle
2021-07-17,63,30.9,23.6,8.7,22.3,Moderate rain
2021-07-18,65,28.6,23.4,15.0,20.4,Heavy rain
2021-07-19,51,27.9,21.1,0.2,13.2,Light drizzle
2021-07-20,1,31.2,21.3,0.0,17.4,Mainly clear
2021-07-21,63,28.2,21.2,5.3,14.9,Moderate rain
2021-07-22,3,27.0,18.0,0.0,15.6,Overcast
2021-07-23,1,26.5,17.6,0.0,12.4,Mainly clear
2021-07-24,3,27.0,18.4,0.0,17.2,Overcast
2021-07-25,63,28.9,20.1,7.9,20.7,Moderate rain
2021-07-26,3,32.0,21.9,0.0,13.5,Overcast
2021-07-27,51,30.8,19.6,0.1,24.2,Light drizzle
2021-07-28,51,27.1,20.5,1.1,17.7,Light drizzle
2021-07-29,65,25.6,20.0,32.2,27.2,Heavy rain
2021-07-30,1,28.1,19.5,0.0,25.2,Mainly clear
2021-07-31,2,26.0,14.6,0.0,22.3,Partly cloudy
2021-08-01,51,24.4,16.6,0.7,21.7,Light drizzle
2021-08-02,3,26.8,17.5,0.0,19.7,Overcast
2021-08-03,3,24.4,15.9,0.0,11.3,Overcast
2021-08-04,53,24.6,17.8,0.8,14.0,Moderate drizzle
2021-08-05,51,27.2,17.6,0.1,14.2,Light drizzle
2021-08-06,3,28.9,17.3,0.0,21.7,Overcast
2021-08-07,3,29.9,19.8,0.0,26.5,Overcast
2021-08-08,63,22.9,19.0,13.2,20.4,Moderate rain
2021-08-09,51,26.5,20.4,0.7,18.7,Light drizzle
2021-08-10,61,27.4,20.5,5.9,18.2,Slight rain
2021-08-11,55,32.0,23.2,3.4,22.1,Dense drizzle
2021-08-12,3,35.3,23.1,0.0,21.2,Overcast
2021-08-13,3,33.2,24.9,0.0,20.0,Overcast
2021-08-14,61,31.6,24.4,5.2,18.5,Slight rain
2021-08-15,3,27.9,20.5,0.0,18.2,Overcast
2021-08-16,3,26.8,20.2,0.0,18.0,Overcast
2021-08-17,61,26.4,22.1,2.3,21.8,Slight rain
2021-08-18,61,27.1,21.2,1.9,26.2,Slight rain
2021-08-19,55,30.5,23.6,8.3,25.7,Dense drizzle
2021-08-20,53,26.9,22.2,1.8,12.0,Moderate drizzle
2021-08-21,53,27.2,22.2,1.2,15.6,Moderate drizzle
2021-08-22,65,23.8,22.5,67.3,19.5,Heavy rain
2021-08-23,65,28.8,22.0,35.1,28.8,Heavy rain
2021-08-24,1,31.0,22.0,0.0,14.2,Mainly clear
2021-08-25,3,31.5,20.3,0.0,10.0,Overcast
2021-08-26,51,32.0,22.8,0.1,16.2,Light drizzle
2021-08-27,53,32.5,23.6,1.6,10.0,Moderate drizzle
2021-08-28,53,26.1,20.2,3.3,24.8,Moderate drizzle
2021-08-29,53,24.6,19.4,2.0,13.8,Moderate drizzle
2021-08-30,63,28.9,21.8,5.2,16.1,Moderate rain
2021-08-31,3,29.0,21.4,0.0,16.8,Overcast
2021-09-01,65,23.4,18.5,111.5,45.2,Heavy rain
2021-09-02,65,24.6,15.4,22.4,41.9,Heavy rain
2021-09-03,3,22.1,14.4,0.0,15.3,Overcast
2021-09-04,3,25.1,14.9,0.0,15.9,Overcast
2021-09-05,53,24.7,17.1,1.2,15.5,Moderate drizzle
2021-09-06,3,27.2,19.2,0.0,20.2,Overcast
2021-09-07,1,26.2,15.6,0.0,13.3,Mainly clear
2021-09-08,51,26.7,20.0,0.6,26.3,Light drizzle
2021-09-09,63,23.0,20.0,19.4,18.5,Moderate rain
2021-09-10,3,23.1,16.3,0.0,25.3,Overcast
2021-09-11,3,25.0,13.5,0.0,16.5,Overcast
2021-09-12,2,29.1,18.6,0.0,25.2,Partly cloudy
2021-09-13,53,29.2,21.9,1.6,21.3,Moderate drizzle
2021-09-14,51,25.9,19.5,0.1,18.8,Light drizzle
2021-09-15,53,30.1,20.9,0.8,23.1,Moderate drizzle
2021-09-16,55,24.2,19.5,4.0,20.9,Dense drizzle
2021-09-17,51,23.9,20.4,1.6,20.5,Light drizzle
2021-09-18,51,27.5,19.5,0.4,15.3,Light drizzle
2021-09-19,2,23.8,17.0,0.0,18.8,Partly cloudy
2021-09-20,51,22.9,15.3,0.3,17.1,Light drizzle
2021-09-21,51,23.2,17.0,0.1,16.0,Light drizzle
2021-09-22,61,25.2,19.9,4.9,30.1,Slight rain
2021-09-23,63,26.2,17.9,18.4,40.9,Moderate rain
2021-09-24,63,22.5,15.7,26.2,15.5,Moderate rain
2021-09-25,3,22.9,14.1,0.0,7.7,Overcast
2021-09-26,3,21.6,15.8,0.0,24.3,Overcast
2021-09-27,3,26.1,14.9,0.0,25.5,Overcast
2021-09-28,63,22.6,16.7,15.3,19.4,Moderate rain
2021-09-29,51,20.4,11.7,0.1,22.2,Light drizzle
2021-09-30,3,19.2,13.4,0.0,20.7,Overcast
2021-10-01,1,19.6,9.9,0.0,12.6,Mainly clear
2021-10-02,3,24.0,10.9,0.0,17.7,Overcast
2021-10-03,3,26.1,13.1,0.0,13.6,Overcast
2021-10-04,63,21.4,16.9,22.8,19.2,Moderate rain
2021-10-05,3,20.1,15.4,0.0,15.9,Overcast
2021-10-06,3,20.6,16.3,0.0,6.9,Overcast
2021-10-07,51,22.6,16.2,0.4,11.0,Light drizzle
2021-10-08,3,24.1,14.1,0.0,12.6,Overcast
2021-10-09,51,20.5,15.4,0.4,22.3,Light drizzle
2021-10-10,53,19.0,16.7,2.8,28.1,Moderate drizzle
2021-10-11,3,21.7,16.5,0.0,27.8,Overcast
2021-10-12,3,21.7,15.6,0.0,12.8,Overcast
2021-10-13,51,21.9,15.2,0.1,12.9,Light drizzle
2021-10-14,3,25.2,15.4,0.0,16.8,Overcast
2021-10-15,3,25.2,15.1,0.0,18.5,Overcast
2021-10-16,63,24.8,15.2,17.8,27.9,Moderate rain
2021-10-17,51,17.6,11.4,0.2,24.5,Light drizzle
2021-10-18,2,16.1,9.3,0.0,33.5,Partly cloudy
2021-10-19,0,19.3,8.4,0.0,24.9,Clear sky
2021-10-20,3,24.5,13.9,0.0,21.1,Overcast
2021-10-21,3,23.2,12.0,0.0,17.8,Overcast
2021-10-22,3,20.5,14.4,0.0,17.9,Overcast
2021-10-23,51,16.4,10.8,0.4,14.9,Light drizzle
2021-10-24,53,15.7,7.5,0.7,13.0,Moderate drizzle
2021-10-25,63,23.4,14.1,10.9,20.1,Moderate rain
2021-10-26,65,17.2,13.9,78.8,31.3,Heavy rain
2021-10-27,61,16.4,12.3,6.8,36.5,Slight rain
2021-10-28,3,15.3,8.2,0.0,20.2,Overcast
2021-10-29,63,14.4,8.9,9.3,38.0,Moderate rain
2021-10-30,61,18.0,12.6,6.7,40.9,Slight rain
2021-10-31,63,18.5,12.6,5.9,22.1,Moderate rain
2021-11-01,3,14.8,8.1,0.0,21.9,Overcast
2021-11-02,51,11.6,7.2,0.7,14.6,Light drizzle
2021-11-03,51,11.1,3.7,0.1,17.1,Light drizzle
2021-11-04,3,10.0,2.9,0.0,10.3,Overcast
2021-11-05,0,10.9,3.5,0.0,15.5,Clear sky
2021-11-06,0,10.7,3.2,0.0,9.5,Clear sky
2021-11-07,3,12.1,2.9,0.0,11.2,Overcast
2021-11-08,3,16.8,6.8,0.0,19.2,Overcast
2021-11-09,3,19.7,6.1,0.0,10.1,Overcast
2021-11-10,51,17.5,7.9,0.4,22.5,Light drizzle
2021-11-11,51,15.2,4.2,0.4,25.1,Light drizzle
2021-11-12,63,18.7,8.9,16.1,40.7,Moderate rain
2021-11-13,63,16.3,5.1,3.8,37.8,Moderate rain
2021-11-14,53,8.6,3.1,0.7,20.7,Moderate drizzle
2021-11-15,53,8.9,2.2,1.1,31.0,Moderate drizzle
2021-11-16,3,9.8,2.1,0.0,21.3,Overcast
2021-11-17,3,12.5,0.6,0.0,21.6,Overcast
2021-11-18,61,19.1,9.7,2.6,24.0,Slight rain
2021-11-19,55,9.9,3.8,3.0,29.8,Dense drizzle
2021-11-20,3,6.9,0.4,0.0,15.5,Overcast
2021-11-21,53,12.1,4.9,0.7,20.5,Moderate drizzle
2021-11-22,51,11.5,2.7,1.4,23.5,Light drizzle
2021-11-23,73,5.7,-0.2,0.5,28.6,Moderate snow fall
2021-11-24,3,7.2,-1.4,0.0,18.2,Overcast
2021-11-25,3,11.5,1.2,0.0,11.8,Overcast
2021-11-26,61,7.7,1.9,8.4,29.7,Slight rain
2021-11-27,3,4.8,0.7,0.0,30.4,Overcast
2021-11-28,73,4.7,0.5,2.0,10.9,Moderate snow fall
2021-11-29,51,6.1,-0.4,0.3,21.6,Light drizzle
2021-11-30,51,4.9,-2.3,0.2,19.0,Light drizzle
2021-12-01,51,8.8,1.2,0.1,16.6,Light drizzle
2021-12-02,53,13.8,5.9,2.1,28.1,Moderate drizzle
2021-12-03,3,9.6,1.2,0.0,27.7,Overcast
2021-12-04,3,8.6,0.6,0.0,13.7,Overcast
2021-12-05,3,7.8,0.2,0.0,15.2,Overcast
2021-12-06,61,16.5,8.6,5.5,36.0,Slight rain
2021-12-07,51,8.9,0.9,0.1,28.3,Light drizzle
2021-12-08,51,4.9,0.7,0.5,14.7,Light drizzle
2021-12-09,3,3.8,-1.6,0.0,19.7,Overcast
2021-12-10,3,8.7,1.9,0.0,10.7,Overcast
2021-12-11,63,17.6,5.2,6.0,35.7,Moderate rain
2021-12-12,53,12.9,3.5,0.9,34.2,Moderate drizzle
2021-12-13,3,10.5,2.2,0.0,20.1,Overcast
2021-12-14,3,10.6,2.4,0.0,18.9,Overcast
2021-12-15,51,10.5,1.5,1.0,22.9,Light drizzle
2021-12-16,3,14.8,10.1,0.0,24.1,Overcast
2021-12-17,3,14.4,6.3,0.0,22.0,Overcast
2021-12-18,61,7.0,4.7,3.7,12.7,Slight rain
2021-12-19,51,7.4,-1.4,0.4,27.6,Light drizzle
2021-12-20,2,2.0,-4.2,0.0,17.9,Partly cloudy
2021-12-21,51,5.8,-2.0,0.1,13.8,Light drizzle
2021-12-22,61,8.3,0.2,4.1,26.7,Slight rain
2021-12-23,3,2.5,-2.0,0.0,19.6,Overcast
2021-12-24,75,5.9,-1.4,2.0,14.8,Heavy snow fall
2021-12-25,53,9.2,0.6,4.7,14.4,Moderate drizzle
2021-12-26,51,8.9,3.3,0.2,23.5,Light drizzle
2021-12-27,73,2.8,-1.2,1.7,13.7,Moderate snow fall
2021-12-28,51,8.6,2.9,0.4,13.0,Light drizzle
2021-12-29,63,7.9,4.4,10.6,12.4,Moderate rain
2021-12-30,53,8.8,5.2,3.1,11.2,Moderate drizzle
2021-12-31,53,11.4,6.8,1.2,15.1,Moderate drizzle
2022-01-01,63,11.8,7.7,17.4,12.9,Moderate rain
2022-01-02,65,13.9,2.9,17.9,26.6,Heavy rain
2022-01-03,73,2.2,-4.1,1.9,30.9,Moderate snow fall
2022-01-04,3,0.9,-6.3,0.0,21.4,Overcast
2022-01-05,51,7.2,-1.9,0.3,23.0,Light drizzle
2022-01-06,3,4.3,0.1,0.0,19.8,Overcast
2022-01-07,75,-0.1,-5.4,9.0,25.5,Heavy snow fall
2022-01-08,1,-2.3,-8.7,0.0,20.8,Mainly clear
2022-01-09,53,4.2,-4.8,5.0,24.0,Moderate drizzle
2022-01-10,3,4.3,-3.8,0.0,26.3,Overcast
2022-01-11,2,-4.0,-8.4,0.0,28.0,Partly cloudy
2022-01-12,3,4.8,-7.2,0.0,22.0,Overcast
2022-01-13,3,7.2,-3.1,0.0,10.0,Overcast
2022-01-14,3,5.3,-4.3,0.0,36.4,Overcast
2022-01-15,3,-5.0,-10.9,0.0,22.9,Overcast
2022-01-16,75,2.2,-13.0,4.6,30.0,Heavy snow fall
2022-01-17,71,9.4,0.4,35.8,54.0,Slight snow fall
2022-01-18,3,2.2,-4.8,0.0,31.4,Overcast
2022-01-19,3,7.8,-4.2,0.0,24.8,Overcast
2022-01-20,73,5.5,-5.2,7.1,23.6,Moderate snow fall
2022-01-21,3,-4.9,-11.1,0.0,23.3,Overcast
2022-01-22,3,-1.2,-11.9,0.0,19.8,Overcast
2022-01-23,71,3.0,-5.8,0.3,14.4,Slight snow fall
2022-01-24,71,0.5,-2.7,0.2,15.1,Slight snow fall
2022-01-25,3,6.7,-3.5,0.0,17.1,Overcast
2022-01-26,0,-2.8,-7.6,0.0,21.6,Clear sky
2022-01-27,3,0.1,-9.1,0.0,18.7,Overcast
2022-01-28,73,0.9,-2.8,2.5,19.6,Moderate snow fall
2022-01-29,75,-1.6,-12.4,18.6,43.9,Heavy snow fall
2022-01-30,3,-5.9,-13.5,0.0,29.0,Overcast
2022-01-31,3,-3.2,-17.2,0.0,13.4,Overcast
2022-02-01,3,-1.4,-13.2,0.0,12.4,Overcast
2022-02-02,3,3.8,-7.0,0.0,11.1,Overcast
2022-02-03,61,9.6,2.5,12.5,15.7,Slight rain
2022-02-04,71,11.9,-1.9,24.0,29.0,Slight snow fall
2022-02-05,71,-1.5,-6.6,0.4,27.8,Slight snow fall
2022-02-06,3,-1.2,-8.6,0.0,16.8,Overcast
2022-02-07,73,2.8,-4.4,4.6,14.4,Moderate snow fall
2022-02-08,61,8.2,-1.1,4.3,24.4,Slight rain
2022-02-09,0,5.0,-4.6,0.0,17.6,Clear sky
2022-02-10,51,11.3,-0.2,0.1,32.2,Light drizzle
2022-02-11,2,12.4,-3.5,0.0,27.2,Partly cloudy
2022-02-12,3,13.6,6.2,0.0,25.4,Overcast
2022-02-13,73,5.2,-3.0,5.7,19.4,Moderate snow fall
2022-02-14,3,-3.1,-9.9,0.0,27.6,Overcast
2022-02-15,3,-0.1,-9.0,0.0,13.5,Overcast
2022-02-16,3,6.4,-4.8,0.0,21.3,Overcast
2022-02-17,61,17.2,5.5,1.9,33.4,Slight rain
2022-02-18,63,15.6,-2.6,12.9,44.6,Moderate rain
2022-02-19,71,3.8,-5.3,0.4,36.4,Slight snow fall
2022-02-20,3,2.9,-6.3,0.0,25.2,Overcast
2022-02-21,3,10.1,-1.8,0.0,19.8,Overcast
2022-02-22,61,14.6,0.5,5.1,40.7,Slight rain
2022-02-23,51,19.2,3.8,0.1,29.7,Light drizzle
2022-02-24,3,2.5,-1.5,0.0,23.5,Overcast
2022-02-25,73,6.9,-1.9,20.0,30.0,Moderate snow fall
2022-02-26,3,3.2,-6.3,0.0,28.4,Overcast
2022-02-27,3,8.3,-3.5,0.0,33.2,Overcast
2022-02-28,3,1.8,-4.4,0.0,23.0,Overcast
2022-03-01,51,6.2,-3.5,0.2,24.6,Light drizzle
2022-03-02,3,10.8,1.1,0.0,17.4,Overcast
2022-03-03,61,5.7,-2.7,3.5,25.5,Slight rain
2022-03-04,3,3.5,-6.9,0.0,21.3,Overcast
2022-03-05,51,5.6,-4.3,0.1,20.1,Light drizzle
2022-03-06,53,19.7,3.3,2.0,31.6,Moderate drizzle
2022-03-07,63,23.2,11.2,3.6,38.8,Moderate rain
2022-03-08,3,13.4,2.0,0.0,34.8,Overcast
2022-03-09,75,4.0,1.2,15.4,19.1,Heavy snow fall
2022-03-10,3,8.9,-1.7,0.0,12.7,Overcast
2022-03-11,3,10.8,-0.5,0.0,22.0,Overcast
2022-03-12,75,6.8,-4.1,15.4,37.1,Heavy snow fall
2022-03-13,71,3.1,-5.9,0.2,34.4,Slight snow fall
2022-03-14,3,13.5,-2.3,0.0,21.7,Overcast
2022-03-15,3,15.9,3.3,0.0,22.3,Overcast
2022-03-16,51,16.6,3.3,0.1,19.8,Light drizzle
2022-03-17,61,12.2,4.1,6.6,18.6,Slight rain
2022-03-18,3,21.0,7.6,0.0,16.9,Overcast
2022-03-19,63,17.9,6.9,3.3,18.8,Moderate rain
2022-03-20,51,15.2,7.2,0.1,28.8,Light drizzle
2022-03-21,3,15.9,5.2,0.0,30.3,Overcast
2022-03-22,3,13.3,4.7,0.0,24.3,Overcast
2022-03-23,61,8.1,1.7,3.0,20.9,Slight rain
2022-03-24,63,9.9,3.8,23.1,26.4,Moderate rain
2022-03-25,63,16.1,4.8,6.1,29.3,Moderate rain
2022-03-26,73,10.4,5.0,5.8,20.5,Moderate snow fall
2022-03-27,51,7.9,-0.4,0.3,27.0,Light drizzle
2022-03-28,71,0.4,-5.1,0.1,32.3,Slight snow fall
2022-03-29,3,3.5,-4.9,0.0,30.6,Overcast
2022-03-30,3,5.9,-3.2,0.0,18.0,Overcast
2022-03-31,63,19.1,3.9,5.0,36.3,Moderate rain
2022-04-01,55,15.4,5.6,1.9,34.6,Dense drizzle
2022-04-02,3,11.4,1.6,0.0,28.2,Overcast
2022-04-03,61,8.8,3.7,3.5,22.7,Slight rain
2022-04-04,51,12.5,2.9,0.1,25.0,Light drizzle
2022-04-05,53,12.3,1.5,1.9,17.2,Moderate drizzle
2022-04-06,63,12.9,6.6,19.9,33.6,Moderate rain
2022-04-07,65,11.4,6.2,58.2,38.6,Heavy rain
2022-04-08,65,16.9,7.1,13.8,22.4,Heavy rain
2022-04-09,61,14.1,5.4,5.6,22.1,Slight rain
2022-04-10,3,10.1,3.8,0.0,31.2,Overcast
2022-04-11,3,12.9,2.2,0.0,19.4,Overcast
2022-04-12,55,20.9,7.8,1.6,19.7,Dense drizzle
2022-04-13,3,18.5,7.4,0.0,18.6,Overcast
2022-04-14,51,28.8,14.3,0.1,27.1,Light drizzle
2022-04-15,51,19.9,6.4,0.1,27.3,Light drizzle
2022-04-16,61,20.0,7.4,4.1,26.0,Slight rain
2022-04-17,51,10.4,4.3,0.6,31.0,Light drizzle
2022-04-18,63,10.3,1.6,7.0,30.2,Moderate rain
2022-04-19,63,11.4,4.9,27.6,42.5,Moderate rain
